id,state,district,city,lat,lon,street_name,road_type,time_of_day,day_of_week,crime_rate,lighting_level,crowd_density,cctv_count,distance_to_police_m,recent_reports,population_density_per_km2,safety_score,is_safe
7467,Maharashtra,Kolhapur,Kolhapur,16.672348,74.154248,Temple Street 898,Market Street,Night,Sunday,0.256,0.281,0.902,6,322,0,5669,55.78,medium
7468,Maharashtra,Kolhapur,Kolhapur,16.640077,74.20229,Hospital Road 606,Highway,Evening,Friday,0.0,1.0,0.669,4,1578,0,4654,79.49,safe
7469,Maharashtra,Kolhapur,Kolhapur,16.696851,74.334173,College Road 479,Residential,Afternoon,Thursday,0.165,0.681,0.358,0,1276,1,5160,48.85,medium
7470,Maharashtra,Kolhapur,Kolhapur,16.684696,74.238186,Main Street 26,Residential,Night,Sunday,0.074,0.521,0.056,4,945,1,2600,36.2,not safe
7471,Maharashtra,Kolhapur,Kolhapur,16.69134,74.151904,Railway Station Road 5,Residential,Night,Thursday,0.168,0.409,0.404,3,471,2,7323,33.41,not safe
7472,Maharashtra,Kolhapur,Kolhapur,16.713498,74.314124,Shivaji Path 670,Alley,Evening,Friday,0.234,0.387,0.534,2,931,1,4491,36.68,not safe
7473,Maharashtra,Kolhapur,Kolhapur,16.759986,74.150434,Temple Street 610,Main Road,Afternoon,Sunday,0.168,0.927,0.74,7,727,1,3784,80.8,safe
7474,Maharashtra,Kolhapur,Kolhapur,16.795703,74.253422,Station Road 455,Market Street,Morning,Monday,0.198,0.924,0.674,6,170,1,6078,79.79,safe
7475,Maharashtra,Kolhapur,Kolhapur,16.658653,74.232159,College Road 453,Residential,Night,Sunday,0.098,0.395,0.114,4,968,0,2724,38.38,not safe
7476,Maharashtra,Kolhapur,Kolhapur,16.798124,74.308491,Station Road 38,Highway,Morning,Tuesday,0.148,0.867,0.304,7,1758,1,2787,70.02,safe
7477,Maharashtra,Kolhapur,Kolhapur,16.79039,74.184021,College Road 275,Highway,Evening,Monday,0.0,0.835,0.447,4,1261,0,3621,72.51,safe
7478,Maharashtra,Kolhapur,Kolhapur,16.671127,74.342082,Housing Society 343,Market Street,Night,Thursday,0.2,0.59,0.524,6,510,0,3735,56.68,medium
7479,Maharashtra,Kolhapur,Kolhapur,16.664226,74.252142,Market Road 233,Main Road,Afternoon,Saturday,0.0,1.0,1.0,6,415,0,3097,97.92,safe
7480,Maharashtra,Kolhapur,Kolhapur,16.619759,74.281164,Hospital Road 311,College Area,Night,Saturday,0.058,0.664,0.666,5,346,0,4530,65.95,medium
7481,Maharashtra,Kolhapur,Kolhapur,16.740535,74.271059,Industrial Area 384,Main Road,Afternoon,Friday,0.277,0.942,0.7,4,556,1,5432,73.46,safe
7482,Maharashtra,Kolhapur,Kolhapur,16.656333,74.17592,Main Street 492,College Area,Morning,Sunday,0.022,0.965,0.537,6,782,0,5465,86.3,safe
7483,Maharashtra,Kolhapur,Kolhapur,16.6892,74.209351,Nehru Road 745,Main Road,Evening,Tuesday,0.076,0.902,0.96,4,352,0,5263,84.71,safe
7484,Maharashtra,Kolhapur,Kolhapur,16.800976,74.285834,MG Road 898,Residential,Evening,Friday,0.144,0.612,0.288,3,1305,1,2976,45.71,medium
7485,Maharashtra,Kolhapur,Kolhapur,16.697249,74.328055,Gandhi Chowk 394,College Area,Night,Wednesday,0.129,0.533,0.293,3,586,0,4650,48.88,medium
7486,Maharashtra,Kolhapur,Kolhapur,16.79888,74.339268,Nehru Road 737,Alley,Morning,Saturday,0.339,0.521,0.358,1,1606,1,5840,35.48,not safe
7487,Maharashtra,Kolhapur,Kolhapur,16.659299,74.143609,Bus Stand 664,Alley,Afternoon,Monday,0.155,0.506,0.473,1,1665,1,7426,40.63,medium
7488,Maharashtra,Kolhapur,Kolhapur,16.799952,74.317649,Railway Station Road 222,Market Street,Evening,Sunday,0.21,0.641,1.0,6,396,0,3659,75.74,safe
7489,Maharashtra,Kolhapur,Kolhapur,16.756146,74.184412,IT Park 712,Main Road,Evening,Friday,0.135,0.827,0.778,4,330,0,4845,77.53,safe
7490,Maharashtra,Kolhapur,Kolhapur,16.731532,74.192566,Bus Stand 735,College Area,Afternoon,Tuesday,0.001,0.926,1.0,3,508,0,7203,90.08,safe
7491,Maharashtra,Kolhapur,Kolhapur,16.76591,74.301789,School Street 843,Highway,Night,Sunday,0.175,0.73,0.348,7,1246,2,6824,49.23,medium
7492,Maharashtra,Kolhapur,Kolhapur,16.608669,74.176264,Industrial Area 994,College Area,Afternoon,Sunday,0.072,0.94,0.976,6,457,0,6703,92.58,safe
7493,Maharashtra,Kolhapur,Kolhapur,16.645566,74.194737,Park Lane 887,Alley,Night,Friday,0.249,0.033,0.004,0,885,1,7187,6.01,not safe
7494,Maharashtra,Kolhapur,Kolhapur,16.655791,74.195109,Railway Station Road 680,Residential,Evening,Saturday,0.0,0.555,0.505,4,1029,0,3223,60.83,medium
7495,Maharashtra,Kolhapur,Kolhapur,16.692234,74.287494,College Road 948,Main Road,Evening,Friday,0.102,0.869,0.745,4,757,0,6347,76.78,safe
7496,Maharashtra,Kolhapur,Kolhapur,16.768089,74.330251,Nehru Road 811,Residential,Night,Friday,0.345,0.414,0.302,3,945,0,5310,33.81,not safe
7497,Maharashtra,Kolhapur,Kolhapur,16.783496,74.245541,Commercial Complex 451,Residential,Night,Monday,0.139,0.343,0.065,2,1303,0,2673,30.19,not safe
7498,Maharashtra,Kolhapur,Kolhapur,16.694271,74.230286,Housing Society 373,Market Street,Morning,Thursday,0.276,0.97,0.818,2,308,0,7225,79.79,safe
7499,Maharashtra,Kolhapur,Kolhapur,16.781976,74.238657,Shivaji Path 845,Highway,Night,Friday,0.031,0.612,0.297,7,771,0,6862,61.95,medium
7500,Maharashtra,Kolhapur,Kolhapur,16.651207,74.222111,Park Lane 122,College Area,Morning,Thursday,0.206,0.85,0.745,3,483,0,7226,79.05,safe
7501,Maharashtra,Kolhapur,Kolhapur,16.714233,74.320827,Park Lane 348,Residential,Night,Saturday,0.162,0.315,0.0,2,1377,0,3045,27.13,not safe
7502,Maharashtra,Kolhapur,Kolhapur,16.649717,74.315445,School Street 628,Main Road,Evening,Sunday,0.156,0.614,1.0,5,247,0,5290,77.94,safe
7503,Maharashtra,Kolhapur,Kolhapur,16.803455,74.16932,Market Road 403,Highway,Night,Tuesday,0.129,0.52,0.301,6,1178,2,7160,43.26,medium
7504,Maharashtra,Kolhapur,Kolhapur,16.785368,74.250816,School Street 711,Market Street,Night,Monday,0.257,0.594,0.449,4,379,3,4008,36.23,not safe
7505,Maharashtra,Kolhapur,Kolhapur,16.626978,74.282287,Main Street 962,Highway,Evening,Wednesday,0.078,1.0,0.665,5,657,1,2635,78.17,safe
7506,Maharashtra,Kolhapur,Kolhapur,16.750479,74.218794,Bus Stand 6,Main Road,Afternoon,Wednesday,0.122,0.965,0.956,3,715,0,5427,86.51,safe
7507,Maharashtra,Kolhapur,Kolhapur,16.65598,74.332743,Park Lane 487,College Area,Morning,Saturday,0.235,0.75,0.649,3,667,1,5575,67.85,medium
7508,Maharashtra,Kolhapur,Kolhapur,16.676776,74.300783,School Street 405,Alley,Afternoon,Wednesday,0.226,0.493,0.616,1,1590,2,3507,36.41,not safe
7509,Maharashtra,Kolhapur,Kolhapur,16.633089,74.163083,Industrial Area 130,Market Street,Morning,Wednesday,0.263,0.82,0.847,5,204,3,4171,67.03,medium
7510,Maharashtra,Kolhapur,Kolhapur,16.774821,74.276389,MG Road 637,Main Road,Night,Monday,0.134,0.679,0.358,7,841,1,3385,54.41,medium
7511,Maharashtra,Kolhapur,Kolhapur,16.785355,74.267097,MG Road 50,College Area,Morning,Sunday,0.008,0.709,0.823,5,321,0,7415,86.84,safe
7512,Maharashtra,Kolhapur,Kolhapur,16.669051,74.181556,Main Street 684,College Area,Morning,Monday,0.0,0.806,1.0,6,491,0,4987,93.7,safe
7513,Maharashtra,Kolhapur,Kolhapur,16.620086,74.26102,Industrial Area 435,Residential,Night,Monday,0.003,0.607,0.0,2,1449,0,3247,38.84,not safe
7514,Maharashtra,Kolhapur,Kolhapur,16.613794,74.173714,Railway Station Road 198,Market Street,Evening,Sunday,0.152,0.63,0.869,5,417,2,5600,62.98,medium
7515,Maharashtra,Kolhapur,Kolhapur,16.794035,74.277901,Market Road 992,College Area,Morning,Tuesday,0.188,0.8,1.0,3,395,0,2988,83.89,safe
7516,Maharashtra,Kolhapur,Kolhapur,16.637115,74.147133,College Road 876,Main Road,Morning,Monday,0.129,0.757,0.539,5,429,1,5308,74.19,safe
7517,Maharashtra,Kolhapur,Kolhapur,16.650078,74.277324,School Street 525,Main Road,Afternoon,Friday,0.178,0.916,0.799,7,573,0,5824,87.18,safe
7518,Maharashtra,Kolhapur,Kolhapur,16.646245,74.339283,Temple Street 682,Alley,Morning,Sunday,0.209,0.405,0.368,1,902,2,7228,35.21,not safe
7519,Maharashtra,Kolhapur,Kolhapur,16.63244,74.321471,School Street 874,Alley,Night,Tuesday,0.154,0.117,0.0,2,2380,2,6460,3.3,not safe
7520,Maharashtra,Kolhapur,Kolhapur,16.618607,74.225103,Nehru Road 691,Main Road,Morning,Monday,0.177,0.855,0.585,3,797,0,5483,76.28,safe
7521,Maharashtra,Kolhapur,Kolhapur,16.665634,74.176917,Market Road 682,Highway,Morning,Thursday,0.107,0.894,0.309,5,1613,0,5495,74.75,safe
7522,Maharashtra,Kolhapur,Kolhapur,16.64704,74.263812,Railway Station Road 972,College Area,Afternoon,Saturday,0.16,0.922,0.655,3,704,2,5313,67.33,medium
7523,Maharashtra,Kolhapur,Kolhapur,16.684952,74.265883,IT Park 877,Highway,Evening,Saturday,0.198,0.801,0.815,7,767,0,4721,80.05,safe
7524,Maharashtra,Kolhapur,Kolhapur,16.735138,74.202263,IT Park 72,Market Street,Afternoon,Tuesday,0.203,0.831,1.0,5,500,1,6961,78.69,safe
7525,Maharashtra,Kolhapur,Kolhapur,16.686401,74.322865,College Road 791,Market Street,Afternoon,Tuesday,0.099,0.86,0.857,5,207,0,7349,86.14,safe
7526,Maharashtra,Kolhapur,Kolhapur,16.79056,74.297001,MG Road 421,Main Road,Morning,Friday,0.04,0.934,0.806,7,713,0,6311,93.2,safe
7527,Maharashtra,Kolhapur,Kolhapur,16.6514,74.167409,Commercial Complex 842,Highway,Morning,Thursday,0.0,1.0,0.494,5,1876,0,3428,83.0,safe
7528,Maharashtra,Kolhapur,Kolhapur,16.659821,74.234586,Commercial Complex 65,College Area,Afternoon,Sunday,0.09,0.912,0.878,4,431,2,2813,76.5,safe
7529,Maharashtra,Kolhapur,Kolhapur,16.692002,74.32584,MG Road 160,Main Road,Night,Wednesday,0.184,0.606,0.472,4,247,0,6565,56.84,medium
7530,Maharashtra,Kolhapur,Kolhapur,16.685385,74.289002,Main Street 707,College Area,Night,Friday,0.05,0.458,0.714,3,474,0,3652,58.36,medium
7531,Maharashtra,Kolhapur,Kolhapur,16.644292,74.242301,Shivaji Path 434,Market Street,Afternoon,Wednesday,0.307,0.827,0.592,2,254,1,5513,64.04,medium
7532,Maharashtra,Kolhapur,Kolhapur,16.736315,74.168025,College Road 424,Alley,Night,Wednesday,0.188,0.118,0.124,0,1944,3,4961,0.0,not safe
7533,Maharashtra,Kolhapur,Kolhapur,16.636623,74.266578,MG Road 857,Main Road,Afternoon,Tuesday,0.0,0.956,0.787,6,627,0,6592,91.5,safe
7534,Maharashtra,Kolhapur,Kolhapur,16.749456,74.255986,College Road 731,Market Street,Afternoon,Saturday,0.126,0.562,1.0,3,297,0,3442,77.28,safe
7535,Maharashtra,Kolhapur,Kolhapur,16.646445,74.218327,Gandhi Chowk 352,Main Road,Afternoon,Saturday,0.277,1.0,0.879,5,410,0,4761,85.72,safe
7536,Maharashtra,Kolhapur,Kolhapur,16.689533,74.321406,Commercial Complex 825,Alley,Morning,Tuesday,0.189,0.268,0.479,0,2439,0,5027,37.61,not safe
7537,Maharashtra,Kolhapur,Kolhapur,16.637861,74.195938,Commercial Complex 910,Market Street,Afternoon,Thursday,0.029,0.858,1.0,4,325,0,5938,88.95,safe
7538,Maharashtra,Kolhapur,Kolhapur,16.747638,74.279492,Market Road 620,Market Street,Evening,Sunday,0.071,0.724,1.0,4,355,0,6847,79.19,safe
7539,Maharashtra,Kolhapur,Kolhapur,16.735446,74.265343,Gandhi Chowk 959,Main Road,Evening,Tuesday,0.0,0.832,0.822,5,603,0,6282,82.72,safe
7540,Maharashtra,Kolhapur,Kolhapur,16.648774,74.177668,IT Park 780,Highway,Evening,Wednesday,0.33,0.861,0.515,6,1250,1,4762,62.67,medium
7541,Maharashtra,Kolhapur,Kolhapur,16.648019,74.199939,Hospital Road 286,Main Road,Night,Sunday,0.274,0.636,0.411,6,565,1,6202,50.08,medium
7542,Maharashtra,Kolhapur,Kolhapur,16.775083,74.151835,School Street 446,Market Street,Morning,Sunday,0.046,0.763,0.581,6,399,0,3879,82.32,safe
7543,Maharashtra,Kolhapur,Kolhapur,16.714262,74.176916,Main Street 77,Highway,Afternoon,Tuesday,0.054,1.0,0.564,8,1614,1,6395,81.59,safe
7544,Maharashtra,Kolhapur,Kolhapur,16.624923,74.316455,Station Road 437,Highway,Morning,Friday,0.137,0.787,0.466,8,886,0,5675,82.45,safe
7545,Maharashtra,Kolhapur,Kolhapur,16.706231,74.28302,Hospital Road 26,Highway,Night,Thursday,0.163,0.829,0.323,8,1207,0,4262,63.26,medium
7546,Maharashtra,Kolhapur,Kolhapur,16.678772,74.187797,College Road 862,Highway,Evening,Saturday,0.131,0.72,0.655,8,1952,0,4702,72.41,safe
7547,Maharashtra,Kolhapur,Kolhapur,16.64884,74.302464,Housing Society 609,College Area,Morning,Sunday,0.332,0.8,0.724,2,634,0,3409,71.35,safe
7548,Maharashtra,Kolhapur,Kolhapur,16.73731,74.340892,Commercial Complex 716,Main Road,Night,Friday,0.095,0.631,0.384,5,825,1,6443,51.98,medium
7549,Maharashtra,Kolhapur,Kolhapur,16.677668,74.3225,Bus Stand 952,Market Street,Morning,Tuesday,0.209,0.784,1.0,2,520,1,2589,74.73,safe
7550,Maharashtra,Kolhapur,Kolhapur,16.789634,74.297133,Housing Society 591,Residential,Afternoon,Monday,0.161,0.772,0.629,4,1393,2,6247,57.08,medium
7551,Maharashtra,Kolhapur,Kolhapur,16.663885,74.329674,Market Road 978,Alley,Afternoon,Thursday,0.244,0.441,0.813,3,1011,3,3093,39.41,not safe
7552,Maharashtra,Kolhapur,Kolhapur,16.788793,74.185479,Gandhi Chowk 120,Alley,Afternoon,Saturday,0.383,0.661,0.582,1,1413,0,4653,46.11,medium
7553,Maharashtra,Kolhapur,Kolhapur,16.610311,74.193426,Commercial Complex 405,College Area,Morning,Tuesday,0.184,0.805,0.588,4,649,0,3060,76.12,safe
7554,Maharashtra,Kolhapur,Kolhapur,16.625194,74.218876,Park Lane 195,Highway,Evening,Monday,0.179,1.0,0.56,5,1589,0,2801,73.38,safe
7555,Maharashtra,Kolhapur,Kolhapur,16.63133,74.200719,School Street 816,Residential,Afternoon,Friday,0.124,0.67,0.68,0,694,0,5341,64.16,medium
7556,Maharashtra,Kolhapur,Kolhapur,16.730601,74.173478,Industrial Area 353,College Area,Night,Thursday,0.207,0.424,0.452,4,574,1,3434,43.56,medium
7557,Maharashtra,Kolhapur,Kolhapur,16.623427,74.302853,Shivaji Path 739,Alley,Afternoon,Friday,0.187,0.368,0.281,3,1913,2,3900,29.14,not safe
7558,Maharashtra,Kolhapur,Kolhapur,16.77273,74.203887,Housing Society 501,Market Street,Evening,Sunday,0.0,0.741,1.0,6,483,1,6432,79.11,safe
7559,Maharashtra,Kolhapur,Kolhapur,16.608478,74.153074,Housing Society 70,Market Street,Afternoon,Wednesday,0.083,0.954,0.752,2,204,1,3536,77.38,safe
7560,Maharashtra,Kolhapur,Kolhapur,16.720715,74.324279,Railway Station Road 276,College Area,Morning,Monday,0.015,0.797,0.821,5,613,0,5885,87.33,safe
7561,Maharashtra,Kolhapur,Kolhapur,16.730698,74.272829,College Road 491,College Area,Afternoon,Thursday,0.031,0.855,0.729,6,763,0,3339,85.21,safe
7562,Maharashtra,Kolhapur,Kolhapur,16.759679,74.185251,Railway Station Road 13,Main Road,Night,Tuesday,0.088,0.615,0.571,5,554,1,7325,56.89,medium
7563,Maharashtra,Kolhapur,Kolhapur,16.642396,74.258204,Housing Society 403,College Area,Night,Sunday,0.035,0.63,0.447,5,625,2,3665,50.02,medium
7564,Maharashtra,Kolhapur,Kolhapur,16.619995,74.314851,IT Park 107,Residential,Afternoon,Wednesday,0.13,0.7,0.363,3,1404,0,7468,59.34,medium
7565,Maharashtra,Kolhapur,Kolhapur,16.784916,74.229707,School Street 299,College Area,Afternoon,Tuesday,0.131,0.841,0.75,3,717,0,6668,78.01,safe
7566,Maharashtra,Kolhapur,Kolhapur,16.651442,74.14975,Nehru Road 32,Residential,Morning,Wednesday,0.122,0.819,0.432,1,1128,0,2639,64.31,medium
7567,Maharashtra,Kolhapur,Kolhapur,16.726105,74.314195,Commercial Complex 980,Main Road,Morning,Saturday,0.137,0.975,0.789,4,205,0,3767,89.02,safe
7568,Maharashtra,Kolhapur,Kolhapur,16.694522,74.240264,Hospital Road 717,Main Road,Afternoon,Saturday,0.18,0.84,1.0,4,442,0,5285,85.39,safe
7569,Maharashtra,Kolhapur,Kolhapur,16.616411,74.305254,Market Road 653,Market Street,Afternoon,Friday,0.136,1.0,0.77,2,585,0,6395,80.4,safe
7570,Maharashtra,Kolhapur,Kolhapur,16.744862,74.175742,Railway Station Road 229,Main Road,Morning,Monday,0.054,0.795,0.687,3,607,1,2569,76.46,safe
7571,Maharashtra,Kolhapur,Kolhapur,16.679464,74.290106,Bus Stand 700,College Area,Afternoon,Monday,0.005,0.871,0.943,6,320,0,5710,92.89,safe
7572,Maharashtra,Kolhapur,Kolhapur,16.786111,74.301724,Gandhi Chowk 652,Alley,Afternoon,Saturday,0.133,0.594,0.53,0,1029,0,3725,51.31,medium
7573,Maharashtra,Kolhapur,Kolhapur,16.72347,74.254927,IT Park 362,Highway,Evening,Tuesday,0.074,0.749,0.698,8,881,0,3111,81.06,safe
7574,Maharashtra,Kolhapur,Kolhapur,16.659606,74.235476,Gandhi Chowk 3,Alley,Afternoon,Monday,0.143,0.425,0.143,0,2299,1,3947,29.2,not safe
7575,Maharashtra,Kolhapur,Kolhapur,16.638068,74.276655,College Road 632,Alley,Morning,Friday,0.194,0.284,0.374,1,1919,0,3610,37.67,not safe
7576,Maharashtra,Kolhapur,Kolhapur,16.69636,74.196464,Temple Street 142,Market Street,Night,Wednesday,0.2,0.491,0.717,5,391,3,6902,42.16,medium
7577,Maharashtra,Kolhapur,Kolhapur,16.726214,74.233633,College Road 448,College Area,Afternoon,Thursday,0.175,0.9,0.802,5,557,0,5891,83.0,safe
7578,Maharashtra,Kolhapur,Kolhapur,16.799974,74.217578,IT Park 781,Main Road,Night,Wednesday,0.131,0.659,0.337,7,245,0,5100,61.56,medium
7579,Maharashtra,Kolhapur,Kolhapur,16.607834,74.314476,College Road 161,Market Street,Evening,Wednesday,0.094,0.888,0.933,2,518,0,6265,77.45,safe
7580,Maharashtra,Kolhapur,Kolhapur,16.73259,74.257722,Industrial Area 94,College Area,Morning,Monday,0.339,0.876,0.828,2,661,1,3488,69.99,medium
7581,Maharashtra,Kolhapur,Kolhapur,16.693693,74.276992,Housing Society 907,Residential,Morning,Friday,0.055,0.813,0.435,3,714,0,5203,71.31,safe
7582,Maharashtra,Kolhapur,Kolhapur,16.61873,74.29406,Main Street 634,Highway,Evening,Saturday,0.051,1.0,0.743,8,1283,0,6994,86.91,safe
7583,Maharashtra,Kolhapur,Kolhapur,16.625741,74.147692,Park Lane 132,Alley,Afternoon,Tuesday,0.248,0.493,0.38,1,1756,0,5334,40.2,medium
7584,Maharashtra,Kolhapur,Kolhapur,16.797362,74.244528,Station Road 14,Main Road,Night,Monday,0.0,0.417,0.408,4,268,0,5630,56.24,medium
7585,Maharashtra,Kolhapur,Kolhapur,16.752105,74.300425,Railway Station Road 138,Main Road,Afternoon,Wednesday,0.0,0.915,0.618,6,824,0,5037,86.11,safe
7586,Maharashtra,Kolhapur,Kolhapur,16.738472,74.293674,Station Road 158,College Area,Afternoon,Monday,0.1,0.913,0.407,3,510,1,3392,69.92,medium
7587,Maharashtra,Kolhapur,Kolhapur,16.621584,74.294029,Nehru Road 686,Highway,Afternoon,Sunday,0.166,0.915,0.616,5,1838,0,7238,76.53,safe
7588,Maharashtra,Kolhapur,Kolhapur,16.697424,74.313085,Market Road 203,Alley,Evening,Sunday,0.134,0.393,0.459,0,1843,0,6332,35.77,not safe
7589,Maharashtra,Kolhapur,Kolhapur,16.623652,74.331481,Nehru Road 589,Residential,Night,Sunday,0.187,0.404,0.181,4,859,1,4310,32.81,not safe
7590,Maharashtra,Kolhapur,Kolhapur,16.726635,74.228797,Park Lane 870,Market Street,Morning,Sunday,0.097,0.814,0.959,6,197,0,5636,90.64,safe
7591,Maharashtra,Kolhapur,Kolhapur,16.686214,74.165754,Main Street 893,Alley,Night,Tuesday,0.224,0.002,0.0,2,899,1,6689,8.84,not safe
7592,Maharashtra,Kolhapur,Kolhapur,16.644674,74.168543,Main Street 433,Alley,Night,Sunday,0.222,0.186,0.156,3,1070,0,5717,22.26,not safe
7593,Maharashtra,Kolhapur,Kolhapur,16.659425,74.25209,School Street 483,College Area,Evening,Monday,0.086,0.62,1.0,2,626,2,6763,62.79,medium
7594,Maharashtra,Kolhapur,Kolhapur,16.769811,74.145338,Shivaji Path 212,Residential,Evening,Wednesday,0.229,0.713,0.71,3,954,0,6571,60.89,medium
7595,Maharashtra,Kolhapur,Kolhapur,16.645502,74.280877,Market Road 932,Highway,Morning,Monday,0.178,1.0,0.653,7,982,0,5614,88.31,safe
7596,Maharashtra,Kolhapur,Kolhapur,16.653947,74.300638,Commercial Complex 102,Alley,Night,Wednesday,0.232,0.141,0.105,0,2448,2,2948,0.66,not safe
7597,Maharashtra,Kolhapur,Kolhapur,16.70591,74.204345,Railway Station Road 5,Residential,Evening,Wednesday,0.164,0.714,0.631,4,974,1,2629,57.68,medium
7598,Maharashtra,Kolhapur,Kolhapur,16.638295,74.150152,Industrial Area 566,Residential,Morning,Wednesday,0.188,0.811,0.54,1,1006,0,5833,64.91,medium
7599,Maharashtra,Kolhapur,Kolhapur,16.653918,74.221524,Main Street 502,Alley,Evening,Tuesday,0.144,0.388,0.468,1,2404,2,4027,26.24,not safe
7600,Maharashtra,Kolhapur,Kolhapur,16.715437,74.225728,IT Park 851,College Area,Afternoon,Friday,0.113,0.929,0.8,6,387,0,4345,87.9,safe
7601,Maharashtra,Kolhapur,Kolhapur,16.722532,74.313059,MG Road 601,Main Road,Evening,Monday,0.0,0.77,0.978,7,959,0,6856,85.52,safe
7602,Maharashtra,Kolhapur,Kolhapur,16.625194,74.22464,Main Street 368,Residential,Evening,Sunday,0.057,0.809,0.624,0,658,1,6115,58.71,medium
7603,Maharashtra,Kolhapur,Kolhapur,16.758301,74.250925,MG Road 670,Market Street,Night,Friday,0.246,0.435,0.695,4,519,2,5984,41.8,medium
7604,Maharashtra,Kolhapur,Kolhapur,16.771889,74.292363,IT Park 102,College Area,Afternoon,Monday,0.0,0.904,0.828,5,354,0,3519,89.89,safe
7605,Maharashtra,Kolhapur,Kolhapur,16.640569,74.156689,Industrial Area 857,Main Road,Evening,Wednesday,0.0,0.659,1.0,3,770,0,3559,78.12,safe
7606,Maharashtra,Kolhapur,Kolhapur,16.63856,74.248739,Gandhi Chowk 715,Main Road,Afternoon,Tuesday,0.137,0.964,0.914,4,627,0,2940,87.13,safe
7607,Maharashtra,Kolhapur,Kolhapur,16.733196,74.160244,School Street 958,Residential,Evening,Friday,0.22,0.539,0.526,3,1364,0,4665,51.07,medium
7608,Maharashtra,Kolhapur,Kolhapur,16.738659,74.150579,School Street 198,Alley,Night,Saturday,0.361,0.094,0.0,0,1726,1,6965,0.0,not safe
7609,Maharashtra,Kolhapur,Kolhapur,16.747921,74.333275,Temple Street 241,Highway,Evening,Saturday,0.112,0.797,0.537,5,565,0,4477,74.98,safe
7610,Maharashtra,Kolhapur,Kolhapur,16.746148,74.1869,Station Road 978,College Area,Evening,Thursday,0.034,0.717,1.0,3,327,0,3058,79.77,safe
7611,Maharashtra,Kolhapur,Kolhapur,16.656237,74.318669,Commercial Complex 179,Highway,Afternoon,Friday,0.229,0.871,0.431,8,1126,1,4335,72.9,safe
7612,Maharashtra,Kolhapur,Kolhapur,16.749185,74.307097,Housing Society 48,Residential,Morning,Monday,0.191,0.73,0.341,1,708,0,6912,60.3,medium
7613,Maharashtra,Kolhapur,Kolhapur,16.698574,74.262752,Industrial Area 795,Main Road,Evening,Wednesday,0.18,0.894,0.654,5,358,0,5813,76.74,safe
7614,Maharashtra,Kolhapur,Kolhapur,16.644458,74.210488,Hospital Road 703,Alley,Afternoon,Thursday,0.241,0.459,0.326,1,2277,2,2760,27.27,not safe
7615,Maharashtra,Kolhapur,Kolhapur,16.61794,74.250554,Railway Station Road 722,Market Street,Afternoon,Thursday,0.0,0.878,1.0,6,467,0,3382,92.62,safe
7616,Maharashtra,Kolhapur,Kolhapur,16.652278,74.215045,Station Road 227,Residential,Night,Wednesday,0.287,0.455,0.013,2,1208,0,2809,27.98,not safe
7617,Maharashtra,Kolhapur,Kolhapur,16.712597,74.276595,School Street 602,Residential,Afternoon,Monday,0.094,0.612,0.502,4,454,1,5439,62.25,medium
7618,Maharashtra,Kolhapur,Kolhapur,16.714147,74.29049,Market Road 931,Highway,Morning,Saturday,0.195,1.0,0.636,6,1425,0,3823,83.75,safe
7619,Maharashtra,Kolhapur,Kolhapur,16.738493,74.182857,Bus Stand 121,Market Street,Night,Monday,0.182,0.425,0.386,4,259,3,4931,33.59,not safe
7620,Maharashtra,Kolhapur,Kolhapur,16.644719,74.300952,Temple Street 847,Main Road,Afternoon,Friday,0.312,0.815,0.807,4,442,1,3472,71.95,safe
